iter	MAPE	RMSE	R2	MAE
2298	0.009766871064	0.1889315784	0.964618331	0.1281857629
2299	0.0097665131	0.18892162	0.9646220607	0.1281811277
2300	0.00976614466	0.1889120119	0.9646256591	0.1281766457
2301	0.009766096168	0.1889089915	0.9646267903	0.128176024
2302	0.009765800975	0.1889005342	0.9646299575	0.128172175
2303	0.009765341564	0.1888870226	0.9646350172	0.1281666441
2304	0.0097650652	0.1888755658	0.9646393071	0.1281631353
2305	0.009764726289	0.1888701233	0.9646413449	0.1281584665
2306	0.009764338197	0.18886051	0.9646449443	0.1281535617
2307	0.009764079197	0.1888531108	0.9646477145	0.1281501487
2308	0.009763918332	0.1888500603	0.9646488566	0.1281478213
2309	0.009762966569	0.1888372813	0.9646536406	0.1281341922
2310	0.009761681923	0.1888219745	0.9646593706	0.1281154883
2311	0.009761334768	0.188812752	0.9646628228	0.1281111467
2312	0.009760973475	0.1888018113	0.9646669179	0.1281066137
2313	0.009760465621	0.1887857676	0.9646729226	0.1281004224
2314	0.009760103701	0.1887800289	0.9646750703	0.1280952054
2315	0.00975920953	0.1887673704	0.9646798075	0.1280824014
2316	0.009758718792	0.1887563074	0.9646839474	0.1280762722
2317	0.009758134006	0.1887408094	0.9646897465	0.1280690118
2318	0.009757527498	0.1887336364	0.9646924303	0.1280601951
2319	0.009757130893	0.1887246429	0.9646957952	0.1280547362
2320	0.009756774907	0.1887167971	0.9646987305	0.1280500113
2321	0.009756501268	0.1887110309	0.9647008877	0.1280463343
2322	0.009756067134	0.1886954042	0.9647067335	0.1280411216
2323	0.009755730671	0.1886874017	0.964709727	0.1280367053
2324	0.009755309601	0.1886784823	0.9647130633	0.1280316352
2325	0.009754651199	0.1886628633	0.9647189052	0.1280231977
2326	0.009754197634	0.1886519947	0.9647229701	0.1280174145
2327	0.009753870069	0.1886419824	0.9647267145	0.1280134729
2328	0.009753379334	0.188629786	0.9647312755	0.1280075764
2329	0.009753028011	0.1886203391	0.964734808	0.1280032624
2330	0.009751556876	0.1886045119	0.964740726	0.127982436
2331	0.009751172304	0.1885925282	0.9647452065	0.12797768
2332	0.009750757795	0.1885824948	0.9647489576	0.1279723553
2333	0.009750465555	0.1885747296	0.9647518606	0.1279686671
2334	0.009750131898	0.1885652477	0.9647554052	0.1279643037
2335	0.009749377004	0.1885523227	0.9647602367	0.1279534468
2336	0.009749228572	0.188547811	0.9647619231	0.1279515047
2337	0.009748873138	0.1885389569	0.9647652325	0.1279465462
2338	0.009748159204	0.1885258264	0.9647701401	0.1279372587
2339	0.009747785947	0.1885144205	0.9647744028	0.1279326453
2340	0.009747258078	0.1885064435	0.9647773839	0.1279247248
2341	0.009746969966	0.1884988999	0.9647802029	0.1279210194
2342	0.009746035151	0.1884865044	0.9647848348	0.1279083162
2343	0.009745683153	0.1884810183	0.9647868847	0.1279032457
2344	0.009745226372	0.1884689774	0.9647913837	0.1278977229
2345	0.009744889706	0.188463726	0.9647933457	0.1278928726
2346	0.009744557999	0.1884543003	0.9647968672	0.1278886698
2347	0.009744417608	0.1884497656	0.9647985613	0.1278867329
2348	0.009744008921	0.1884392912	0.9648024744	0.127881773
2349	0.009743455436	0.1884293286	0.964806196	0.1278748277
2350	0.009742782271	0.1884138318	0.9648119846	0.1278664912
2351	0.009742267821	0.1884010329	0.964816765	0.127860318
2352	0.009741798526	0.1883927286	0.9648198665	0.1278540442
2353	0.009740532912	0.1883784316	0.964825206	0.1278364367
2354	0.009739977487	0.1883677244	0.9648292044	0.1278290312
2355	0.009739289295	0.1883590231	0.9648324537	0.1278191523
2356	0.009738952173	0.1883483518	0.9648364383	0.1278149959
2357	0.009738508723	0.1883340678	0.9648417716	0.1278097545
2358	0.009737761411	0.1883246474	0.9648452887	0.1277991552
2359	0.009737224842	0.1883111752	0.9648503182	0.1277926168
2360	0.009736968607	0.1883014547	0.964853947	0.1277895447
2361	0.009736564518	0.1882896734	0.9648583447	0.1277847399
2362	0.009736210773	0.1882791514	0.9648622722	0.1277806401
2363	0.009735239384	0.1882668366	0.9648668686	0.1277672211
2364	0.009734993406	0.1882584359	0.9648700039	0.1277639772
2365	0.009734380762	0.188239179	0.9648771904	0.1277564188
2366	0.009733869357	0.1882235429	0.9648830251	0.1277501521
2367	0.009733623641	0.1882170064	0.9648854641	0.1277469592
2368	0.009733410342	0.1882109882	0.9648877096	0.1277441547
2369	0.009732448516	0.188201579	0.9648912202	0.1277303387
2370	0.009732233355	0.1881961174	0.9648932579	0.1277275144
2371	0.009731620336	0.188182271	0.9648984236	0.1277195315
2372	0.009731047372	0.1881662652	0.9649043945	0.1277122406
2373	0.00973023895	0.1881528799	0.9649093874	0.1277012606
2374	0.009729811408	0.188143483	0.9649128924	0.1276956243
2375	0.00972972858	0.1881403633	0.9649140559	0.1276946082
2376	0.009729434404	0.1881299685	0.9649179328	0.1276908926
2377	0.009728928939	0.1881163496	0.9649230119	0.1276847334
2378	0.00972878449	0.1881107727	0.9649250917	0.1276829284
2379	0.009727711203	0.1880986158	0.9649296251	0.1276671774
2380	0.009727333485	0.1880892124	0.9649331314	0.1276624118
2381	0.009726992218	0.1880767436	0.9649377806	0.1276583319
2382	0.009726674528	0.1880679174	0.9649410714	0.1276544107
2383	0.009726462154	0.1880618444	0.9649433355	0.1276514807
2384	0.00972609839	0.1880520993	0.9649469686	0.1276470456
2385	0.00972519026	0.1880390156	0.964951846	0.127633879
2386	0.009724909623	0.188034293	0.9649536065	0.1276302066
2387	0.009724406816	0.1880235087	0.9649576264	0.1276231692
2388	0.009723923116	0.1880155109	0.9649606075	0.1276160751
2389	0.009723642836	0.1880075998	0.9649635561	0.1276125492
2390	0.009723196406	0.1880020977	0.9649656068	0.1276063703
2391	0.00972275908	0.1879936591	0.9649687518	0.1276006048
2392	0.009722312782	0.1879874858	0.9649710525	0.1275945234
2393	0.009721781833	0.1879738239	0.9649761437	0.1275879864
2394	0.009721204802	0.187961889	0.964980591	0.1275802055
2395	0.009720986473	0.1879556184	0.9649829276	0.1275773727
2396	0.009720780763	0.1879504676	0.9649848468	0.1275746749
2397	0.009720488723	0.1879426836	0.9649877471	0.1275709983
2398	0.009719538535	0.1879316073	0.9649918738	0.1275570714
2399	0.009718624608	0.1879217095	0.9649955612	0.1275447114
2400	0.009718365852	0.1879137212	0.9649985371	0.1275413341
2401	0.009718139861	0.1879075544	0.9650008344	0.1275380533
2402	0.009717118185	0.1878944378	0.9650057204	0.1275237783
2403	0.009716916343	0.1878894551	0.9650075764	0.1275211303
2404	0.009716490528	0.187883585	0.9650097628	0.127515335
2405	0.009715923889	0.1878681924	0.9650154958	0.1275084699
2406	0.009715609547	0.1878584113	0.9650191385	0.1275044349
2407	0.009715238131	0.1878482201	0.9650229338	0.1274994676
2408	0.009714876706	0.1878399636	0.9650260084	0.1274946829
2409	0.009714473336	0.1878307396	0.9650294432	0.1274892177
2410	0.009714239331	0.1878249438	0.9650316013	0.127485943
2411	0.0097138542	0.1878134277	0.9650358892	0.1274811997
2412	0.009713315227	0.1878010522	0.9650404968	0.1274736609
2413	0.009712549115	0.1877910754	0.9650442111	0.1274629188
2414	0.009712007796	0.1877831314	0.9650471685	0.1274555884
2415	0.009711379244	0.1877704274	0.9650518976	0.1274466411
2416	0.00971088604	0.1877549117	0.965057673	0.1274407072
2417	0.009710542744	0.1877449095	0.9650613958	0.1274364536
2418	0.009709772194	0.1877306418	0.9650667059	0.1274266976
2419	0.009709348516	0.187718826	0.9650711032	0.1274215417
2420	0.009709045143	0.1877070653	0.9650754797	0.1274173026
2421	0.00970870855	0.1876969887	0.9650792293	0.1274131434
2422	0.009708325596	0.1876868442	0.9650830039	0.1274081157
2423	0.009707875341	0.1876785853	0.9650860768	0.1274020998
2424	0.009707495115	0.1876696176	0.9650894133	0.1273976281
2425	0.009707298294	0.18766283	0.9650919385	0.1273952508
2426	0.009706925062	0.1876561655	0.9650944178	0.1273904708
2427	0.009706560704	0.1876476709	0.9650975779	0.1273858914
2428	0.009705990743	0.1876385694	0.9651009636	0.127377958
2429	0.009705426513	0.1876236799	0.965106502	0.1273700442
2430	0.009705244653	0.1876191412	0.9651081901	0.1273677276
2431	0.00970499176	0.1876100131	0.9651115852	0.1273646953
2432	0.00970453017	0.1875994635	0.9651155087	0.1273581774
2433	0.009703866156	0.1875847561	0.9651209782	0.127350036
2434	0.009703228898	0.1875723887	0.9651255772	0.1273413585
2435	0.009702876556	0.1875624419	0.9651292758	0.1273371678
2436	0.00970229029	0.1875503731	0.9651337633	0.1273297156
2437	0.009701827672	0.1875359696	0.9651391184	0.1273241758
2438	0.009701442692	0.1875277648	0.9651421687	0.1273188817
2439	0.009700916544	0.1875162037	0.9651464665	0.1273123115
2440	0.009700453375	0.1875076317	0.965149653	0.1273062329
2441	0.009700100107	0.1874955728	0.9651541354	0.1273020639
2442	0.009699551702	0.1874826325	0.9651589451	0.1272954436
2443	0.009699156959	0.1874713459	0.9651631399	0.1272907918
2444	0.009698008315	0.1874612345	0.9651668977	0.1272747359
2445	0.009697743288	0.1874550689	0.965169189	0.1272713762
2446	0.009697385487	0.1874441453	0.9651732483	0.1272669711
2447	0.009697147396	0.1874384692	0.9651753575	0.1272636951
2448	0.00969655955	0.187425336	0.9651802374	0.1272551303
2449	0.009696099447	0.1874127407	0.9651849171	0.1272494708
2450	0.009695460304	0.1874003671	0.9651895142	0.1272406569
2451	0.009695345097	0.1873967164	0.9651908704	0.1272391394
2452	0.009694993891	0.1873885999	0.9651938857	0.1272347214
2453	0.00969444071	0.1873774985	0.9651980096	0.1272270521
2454	0.009694234591	0.1873724694	0.9651998777	0.1272242724
2455	0.009693338154	0.1873620148	0.965203761	0.1272119729
2456	0.00969261007	0.1873546845	0.9652064836	0.1272015817
2457	0.00969235587	0.1873476862	0.9652090829	0.1271983191
2458	0.009691949508	0.1873419988	0.9652111952	0.1271923892
2459	0.009691525177	0.1873320077	0.9652149057	0.1271869305
2460	0.009691077788	0.1873199733	0.9652193748	0.127181433
2461	0.009690267574	0.1873049748	0.9652249443	0.1271706687
2462	0.009690113655	0.1873004469	0.9652266255	0.1271686441
2463	0.009689770073	0.1872899405	0.9652305266	0.1271644132
2464	0.0096894881	0.1872848141	0.9652324299	0.1271606048
2465	0.009689148604	0.1872759182	0.9652357327	0.1271560144
2466	0.009688832197	0.1872685427	0.9652384709	0.1271519495
2467	0.00968852815	0.1872620661	0.9652408753	0.127147601
2468	0.009687587801	0.1872509199	0.9652450131	0.1271345976
2469	0.009686996822	0.1872368533	0.9652502346	0.1271263722
2470	0.009686671498	0.1872260398	0.9652542482	0.1271224853
2471	0.009686111235	0.187219176	0.9652567958	0.1271146116
2472	0.009685594049	0.1872136067	0.9652588628	0.1271068588
2473	0.009685112351	0.1871991366	0.965264233	0.1271006398
2474	0.009684917377	0.1871954151	0.9652656141	0.1270978154
2475	0.00968473015	0.1871899059	0.9652676585	0.1270955865
2476	0.009684512812	0.1871840831	0.9652698193	0.1270928379
2477	0.009684043113	0.1871723246	0.9652741825	0.1270869256
2478	0.009683434551	0.1871582734	0.9652793961	0.1270791908
2479	0.009683231485	0.18714933	0.9652827143	0.127076381
2480	0.009682932603	0.1871405677	0.9652859651	0.1270727214
2481	0.009681585246	0.1871259746	0.9652913789	0.1270544648
2482	0.009681283735	0.1871159683	0.9652950908	0.1270507321
2483	0.009680924289	0.187108942	0.9652976971	0.1270460092
2484	0.009680744073	0.187103278	0.965299798	0.1270436333
2485	0.009680558563	0.1870972169	0.9653020462	0.1270411171
2486	0.009680228045	0.1870890895	0.9653050606	0.1270364059
2487	0.009679751073	0.1870815031	0.9653078743	0.1270293632
2488	0.009679151994	0.1870715148	0.9653115787	0.1270212999
2489	0.009678559813	0.1870592112	0.9653161414	0.1270135076
2490	0.009678059745	0.1870475166	0.965320478	0.1270064612
2491	0.009677641133	0.1870361793	0.9653246819	0.1270014045
2492	0.009677211138	0.1870274361	0.9653279236	0.1269959677
2493	0.009676581146	0.1870124188	0.9653334914	0.1269884397
2494	0.009676280861	0.1870070513	0.9653354813	0.1269842886
2495	0.009676084763	0.1870026578	0.9653371101	0.1269816775
2496	0.009675753811	0.1869942698	0.9653402196	0.1269771318
2497	0.009675285644	0.1869834215	0.965344241	0.1269708117
2498	0.009674685678	0.1869738808	0.9653477775	0.1269624358
2499	0.009674510424	0.1869696875	0.9653493318	0.1269599913
2500	0.009674170629	0.1869596658	0.9653530463	0.1269558293
2501	0.00967355187	0.1869469106	0.9653577736	0.1269482463
2502	0.009672617695	0.1869372534	0.9653613526	0.1269351
2503	0.00967234677	0.1869301775	0.9653639748	0.1269316938
2504	0.009671857238	0.1869159588	0.9653692438	0.1269255652
2505	0.009671248267	0.1869043627	0.9653735405	0.1269171714
2506	0.009670676259	0.1868965411	0.9653764386	0.1269092536
2507	0.009670434469	0.1868878032	0.965379676	0.1269063619
2508	0.009670060257	0.1868786488	0.9653830675	0.12690153
2509	0.009669753871	0.186870327	0.9653861505	0.1268975655
2510	0.009669333223	0.1868553282	0.9653917067	0.1268921895
2511	0.009668991105	0.1868452748	0.9653954307	0.1268881161
2512	0.009668387115	0.1868321319	0.9654002988	0.1268807354
2513	0.009667989459	0.1868198734	0.965404839	0.1268759736
2514	0.009667612578	0.1868112749	0.9654080234	0.1268710975
2515	0.009667234868	0.1867965501	0.9654134764	0.1268664542
2516	0.00966693252	0.1867915862	0.9654153146	0.1268622054
2517	0.009666416922	0.1867794357	0.9654198138	0.1268558601
2518	0.009666160843	0.1867720084	0.9654225639	0.1268524743
2519	0.009665719656	0.1867606048	0.9654267861	0.1268470724
2520	0.009665332653	0.1867494557	0.9654309138	0.1268420568
2521	0.009664887037	0.1867374512	0.965435358	0.1268363352
2522	0.009663849719	0.1867204448	0.9654416534	0.1268215948
2523	0.0096633731	0.1867092533	0.9654457959	0.1268156239
2524	0.009663024299	0.1867019352	0.9654485046	0.1268110394
2525	0.009662780979	0.1866952484	0.9654509795	0.1268079948
2526	0.009662386584	0.1866870089	0.9654540289	0.1268027824
2527	0.00966168647	0.1866748599	0.9654585251	0.1267935509
2528	0.009661280102	0.1866651009	0.9654621365	0.1267883599
2529	0.009660732383	0.1866538411	0.9654663031	0.1267805356
2530	0.009660158226	0.1866378789	0.9654722093	0.1267735584
2531	0.009659607352	0.1866271235	0.9654761887	0.1267657663
2532	0.009658834921	0.1866175836	0.9654797181	0.1267550811
2533	0.009658240892	0.1866077193	0.9654833674	0.1267472698
2534	0.009657961861	0.1865997039	0.9654863325	0.126743749
2535	0.009657550829	0.1865872078	0.965490955	0.1267388552
2536	0.00965678896	0.1865772712	0.9654946304	0.1267275866
2537	0.00965601237	0.1865661192	0.9654987552	0.1267167123
2538	0.009655703999	0.1865570385	0.9655021136	0.1267131517
2539	0.009655323348	0.1865443775	0.965506796	0.1267081648
2540	0.009654995739	0.1865348824	0.9655103073	0.1267041555
2541	0.009654726318	0.1865292723	0.9655123818	0.126700355
2542	0.009654340669	0.1865239406	0.9655143534	0.1266951045
2543	0.009653762213	0.1865103993	0.9655193604	0.1266880915
2544	0.009653440146	0.1865023959	0.9655223195	0.1266838876
2545	0.009652939477	0.1864904347	0.9655267418	0.1266779119
2546	0.00965236215	0.1864778749	0.965531385	0.1266708898
2547	0.009651949734	0.1864705572	0.9655340902	0.1266648364
2548	0.009651703129	0.186464075	0.9655364864	0.1266615664
2549	0.009651146798	0.1864529427	0.9655406014	0.1266544093
2550	0.009650067417	0.1864404341	0.9655452248	0.1266389954
2551	0.009649530852	0.1864287125	0.9655495571	0.1266320611
2552	0.009649139771	0.1864171584	0.9655538271	0.1266267411
2553	0.009648724799	0.1864051216	0.9655582753	0.1266216752
2554	0.009648217543	0.1863931815	0.9655626874	0.1266151392
2555	0.009647623697	0.1863784421	0.9655681336	0.1266079138
2556	0.009646955375	0.1863670268	0.9655723512	0.126599135
2557	0.009646414745	0.1863550631	0.9655767712	0.1265919568
2558	0.009645945219	0.1863462867	0.9655800135	0.1265851199
2559	0.009645484054	0.186338655	0.9655828327	0.1265785876
2560	0.009645092241	0.1863311385	0.9655856093	0.1265730802
2561	0.009644395272	0.1863218338	0.9655890463	0.1265632929
2562	0.009643931522	0.1863132959	0.9655921999	0.1265569226
2563	0.009643622246	0.1863071679	0.9655944632	0.1265526681
2564	0.00964335469	0.1862995661	0.9655972708	0.1265492474
2565	0.009642095353	0.1862859427	0.9656023021	0.1265321884
2566	0.00964177403	0.1862803832	0.9656043552	0.1265274382
2567	0.0096413658	0.1862724012	0.9656073028	0.1265225086
2568	0.009640321046	0.1862600384	0.9656118679	0.1265078087
2569	0.009639755784	0.1862523624	0.9656147022	0.1264996207
2570	0.009638873527	0.1862423396	0.9656184029	0.1264867914
2571	0.009638443145	0.1862295227	0.9656231349	0.1264813773
2572	0.009638102523	0.1862216889	0.9656260269	0.1264766169
2573	0.009637627423	0.1862053737	0.9656320498	0.1264705922
2574	0.009637272249	0.1861958206	0.9656355762	0.1264658597
2575	0.009636979561	0.1861858538	0.965639255	0.1264623699
2576	0.009636520176	0.1861736425	0.9656437621	0.1264567698
2577	0.009636055668	0.1861593278	0.9656490451	0.1264509465
2578	0.009635371882	0.1861480218	0.9656532175	0.1264423786
2579	0.009635021308	0.186139109	0.9656565064	0.1264378441
2580	0.009634616432	0.186130878	0.9656595437	0.1264323618
2581	0.009633554691	0.1861205142	0.9656633678	0.1264175272
2582	0.009633070351	0.1861111027	0.9656668402	0.1264114371
2583	0.009632635171	0.1861039839	0.9656694667	0.1264057261
2584	0.009632114977	0.1860918539	0.9656739418	0.126399132
2585	0.009631770522	0.1860811841	0.9656778779	0.1263949132
2586	0.009631514606	0.1860729861	0.965680902	0.1263915749
2587	0.009631354604	0.1860688121	0.9656824417	0.1263894785
2588	0.009630740833	0.186060341	0.9656855664	0.1263809561
2589	0.009630584597	0.1860562464	0.9656870767	0.126378902
2590	0.009630062573	0.186042056	0.9656923105	0.1263725393
2591	0.009629808548	0.1860371635	0.9656941149	0.1263686895
2592	0.009629209085	0.1860272867	0.9656977575	0.1263601593
2593	0.00962862444	0.1860177105	0.9657012889	0.126351551
2594	0.009628155825	0.1860074633	0.9657050677	0.1263458875
2595	0.00962740187	0.1859984304	0.9657083985	0.1263351954
2596	0.009627035596	0.1859914824	0.9657109604	0.126330182
2597	0.009626617585	0.1859801498	0.9657151388	0.1263249118
2598	0.009626034255	0.1859665182	0.9657201645	0.1263180598
2599	0.009625094049	0.1859548852	0.965724453	0.1263045206
2600	0.009624694131	0.1859445035	0.96572828	0.1262996527
2601	0.009624279929	0.1859372836	0.9657309414	0.1262939052
2602	0.009623938595	0.1859278739	0.9657344098	0.1262896411
2603	0.00962305437	0.1859178271	0.9657381129	0.1262766852
2604	0.009622643579	0.1859077789	0.9657418163	0.1262717259
2605	0.009621982534	0.1858934807	0.9657470857	0.1262620913
2606	0.009621183266	0.1858834444	0.9657507842	0.1262502885
2607	0.009621090717	0.1858788249	0.9657524864	0.1262490797
2608	0.009620123817	0.1858679838	0.9657564812	0.1262348774
2609	0.009619483276	0.1858614941	0.9657588724	0.126225727
2610	0.009619082906	0.185850178	0.9657630418	0.1262202489
2611	0.009618704231	0.1858430343	0.9657656738	0.1262149241
2612	0.009618109815	0.185829922	0.9657705044	0.1262074243
2613	0.009617822692	0.1858240627	0.9657726629	0.1262033278
2614	0.009617401437	0.185809323	0.9657780926	0.1261984449
2615	0.00961698749	0.1857971687	0.9657825696	0.1261934611
2616	0.009616082219	0.185783647	0.9657875498	0.1261814773
2617	0.009615825525	0.1857762754	0.9657902648	0.1261782221
2618	0.009615356209	0.1857657793	0.9657941303	0.1261718124
2619	0.009615274411	0.1857607968	0.9657959651	0.1261707402
2620	0.009614900681	0.185747287	0.9658009401	0.1261662744
2621	0.009614810665	0.185745031	0.9658017708	0.1261649241
2622	0.009614403795	0.1857354205	0.9658053095	0.1261600402
2623	0.009614150892	0.1857278216	0.9658081075	0.1261568539
2624	0.009613819056	0.1857188743	0.9658114017	0.1261526463
2625	0.009613615057	0.1857138513	0.9658132511	0.1261499251
2626	0.009613098162	0.185700286	0.9658182452	0.126143582
2627	0.009612851145	0.1856919814	0.9658213023	0.1261404136
2628	0.009612614259	0.1856837876	0.9658243186	0.126137218
2629	0.009612162357	0.1856718669	0.9658287065	0.1261317718
2630	0.009611900377	0.1856656266	0.9658310034	0.1261283842
2631	0.009611505471	0.1856544665	0.965835111	0.1261234231
2632	0.009611297855	0.1856497813	0.9658368354	0.126120569
2633	0.009610904597	0.18563872	0.9658409063	0.1261156794
2634	0.009609721157	0.1856261281	0.9658455401	0.1260996626
2635	0.009608861906	0.1856147336	0.9658497331	0.1260869738
2636	0.00960853386	0.1856073352	0.9658524554	0.1260823937
2637	0.009608273476	0.185598424	0.9658557342	0.1260791088
2638	0.009607706644	0.1855878477	0.9658596256	0.1260713038
2639	0.009607130338	0.18558107	0.9658621191	0.1260627156
2640	0.009606709389	0.1855695944	0.9658663409	0.1260575403
2641	0.009606681078	0.1855687335	0.9658666576	0.1260571279
2642	0.00960626248	0.1855554458	0.9658715457	0.1260519444
2643	0.009606147381	0.1855491776	0.9658738514	0.126050469
2644	0.009605871305	0.1855386708	0.9658777161	0.1260466078
2645	0.009605580815	0.1855282798	0.965881538	0.1260425045
2646	0.009605165144	0.1855180287	0.9658853082	0.1260376038
2647	0.009604394812	0.1855087866	0.9658887072	0.1260262853
2648	0.009604004142	0.1854971334	0.9658929926	0.1260211934
2649	0.009603441848	0.1854851281	0.9658974073	0.1260132089
2650	0.009603152594	0.1854779065	0.9659000627	0.1260092718
2651	0.009602914642	0.185472241	0.9659021458	0.1260060649
2652	0.00960235987	0.1854631871	0.9659054748	0.1259978922
2653	0.009601867932	0.1854552235	0.9659084027	0.1259911317
2654	0.009601636231	0.1854512742	0.9659098546	0.1259878493
2655	0.00960114697	0.185435922	0.9659154986	0.1259819116
2656	0.009600878201	0.1854284946	0.965918229	0.1259786035
2657	0.009600306623	0.1854131495	0.9659238696	0.1259717639
2658	0.009600046477	0.1854063472	0.9659263698	0.125968139
2659	0.009599756436	0.1853980148	0.9659294324	0.1259644334
2660	0.009599347578	0.1853858499	0.9659339033	0.1259595217
2661	0.009599111077	0.185379801	0.9659361264	0.1259564687
2662	0.009599038519	0.1853777679	0.9659368735	0.1259554152
2663	0.009598651709	0.1853673251	0.9659407111	0.1259506352
2664	0.009598320428	0.1853588283	0.9659438335	0.1259466074
2665	0.0095980544	0.1853537092	0.9659457145	0.125943069
2666	0.009598026774	0.1853528873	0.9659460165	0.1259426635
2667	0.009597610596	0.1853448762	0.9659489602	0.1259370056
2668	0.009597255991	0.1853359488	0.9659522403	0.1259323476
2669	0.009596908277	0.1853278203	0.9659552268	0.1259277851
2670	0.009596456899	0.1853126144	0.9659608132	0.1259220747
2671	0.009596206534	0.1853059883	0.9659632474	0.125918625
2672	0.009595918083	0.185301075	0.9659650523	0.1259147886
2673	0.009595318487	0.1852929445	0.965968039	0.1259059787
2674	0.009594980164	0.1852843171	0.965971208	0.1259017177
2675	0.009594170625	0.1852736524	0.9659751252	0.1258896762
2676	0.009593833431	0.1852663269	0.9659778157	0.125884974
2677	0.009593364661	0.1852554055	0.9659818268	0.1258789339
2678	0.009593205476	0.1852497232	0.9659839136	0.1258768688
2679	0.009592850293	0.1852418802	0.9659867939	0.1258717332
2680	0.009592603772	0.185234212	0.9659896098	0.1258687013
2681	0.009592352055	0.185228104	0.9659918527	0.1258655717
2682	0.009591912064	0.1852142447	0.9659969417	0.1258601791
2683	0.009591638273	0.1852053948	0.9660001911	0.1258565366
2684	0.009591393833	0.1851995699	0.9660023297	0.1258529685
2685	0.009591366158	0.1851987598	0.9660026272	0.125852563
2686	0.009590322581	0.185186132	0.9660072632	0.1258379298
2687	0.009589901506	0.1851743881	0.9660115745	0.1258327877
2688	0.009589599954	0.1851652407	0.9660149324	0.1258290315
2689	0.00958923106	0.1851561663	0.9660182634	0.1258245912
2690	0.009588956618	0.185149685	0.9660206423	0.1258210215
2691	0.009588848059	0.1851473316	0.9660215061	0.1258194445
2692	0.009588547713	0.1851430391	0.9660230817	0.1258149982
2693	0.009588135708	0.1851306689	0.9660276218	0.1258099655
2694	0.009587953652	0.1851264737	0.9660291614	0.1258078043
2695	0.009586976683	0.1851169273	0.9660326649	0.1257941544
2696	0.009585948252	0.1851055816	0.9660368284	0.1257801782
2697	0.009585584377	0.1850955816	0.966040498	0.1257754408
2698	0.009585141262	0.1850859577	0.9660440292	0.1257693359
2699	0.00958489774	0.1850775041	0.966047131	0.1257662704
2700	0.009584313878	0.1850649165	0.9660517493	0.1257588441
2701	0.00958399134	0.1850578856	0.9660543287	0.1257545074
2702	0.009583863736	0.1850554862	0.966055209	0.1257526536
2703	0.009583320282	0.1850445688	0.966059214	0.1257451844
2704	0.009583024665	0.1850382068	0.9660615478	0.1257413362
2705	0.00958272183	0.1850303008	0.9660644479	0.1257372561
2706	0.009582496682	0.1850220683	0.9660674676	0.1257344195
2707	0.009582238125	0.1850158655	0.9660697427	0.1257310763
2708	0.009581914142	0.1850078126	0.9660726963	0.1257271458
2709	0.009581364875	0.1849941352	0.9660777125	0.125720458
2710	0.00958096137	0.1849805191	0.9660827059	0.1257157827
2711	0.009580557291	0.184969515	0.9660867411	0.125710599
2712	0.009579714875	0.1849540707	0.9660924041	0.1256993648
2713	0.009579438511	0.1849458226	0.9660954283	0.1256960349
2714	0.009579241684	0.1849405803	0.9660973503	0.1256935614
2715	0.009578795916	0.1849295925	0.9661013787	0.1256880621
2716	0.009578496421	0.1849209413	0.9661045503	0.1256843974
2717	0.009577382502	0.1849084844	0.9661091167	0.1256689799
2718	0.009576753884	0.1849005065	0.9661120411	0.1256606413
2719	0.009576534173	0.1848926589	0.9661149176	0.125657879
2720	0.009575797519	0.1848807642	0.9661192774	0.1256484512
2721	0.009575263239	0.184872283	0.9661223858	0.1256413611
2722	0.009574964324	0.1848641363	0.9661253714	0.1256375021
2723	0.009574625503	0.1848557237	0.9661284544	0.1256332506
2724	0.009574210388	0.184850705	0.9661302936	0.125627117
2725	0.009573236844	0.1848374331	0.966135157	0.1256139077
2726	0.009572521457	0.1848209482	0.9661411972	0.1256047075
2727	0.00957231053	0.1848163599	0.9661428783	0.1256020674
2728	0.00957199302	0.1848068124	0.9661463763	0.1255982321
2729	0.009571439738	0.1847986741	0.9661493578	0.1255898611
2730	0.009571165311	0.1847912009	0.9661520956	0.1255864673
2731	0.00957093785	0.184786227	0.9661539177	0.1255831842
2732	0.009570449413	0.1847740138	0.9661583916	0.1255768273
2733	0.009570166602	0.1847653358	0.9661615703	0.1255733287
2734	0.009569593211	0.1847575637	0.966164417	0.1255653709
2735	0.009569155313	0.184749049	0.9661675356	0.1255599595
2736	0.009569092836	0.1847474711	0.9661681135	0.1255591238
2737	0.009568717889	0.1847383133	0.9661714675	0.1255547421
2738	0.009568348877	0.184728768	0.9661749632	0.1255503436
2739	0.009567823126	0.1847178899	0.9661789468	0.125543534
2740	0.009567403963	0.1847112166	0.9661813905	0.1255382885
2741	0.009566998998	0.1847006769	0.9661852498	0.1255331697
2742	0.00956675513	0.1846945733	0.9661874846	0.125529958
2743	0.009566586464	0.1846904345	0.966189	0.1255276318
2744	0.009565758152	0.1846804926	0.96619264	0.1255160111
2745	0.009565263484	0.1846715516	0.9661959134	0.1255093559
2746	0.009565121922	0.1846677418	0.9661973081	0.125507497
2747	0.009564654378	0.1846608243	0.9661998405	0.1255012291
2748	0.009564297164	0.1846515078	0.966203251	0.1254966399
2749	0.009563663541	0.18464235	0.9662066032	0.125487808
2750	0.009563194632	0.1846328407	0.9662100839	0.125481555
2751	0.009562576475	0.1846193662	0.9662150157	0.1254733254
2752	0.009562310522	0.1846143823	0.9662168398	0.1254694444
